年月,日,気圧（現地）,気圧（海面）,降水量_合計,降水量_最大_1h,降水量_最大_10m,気温_平均,気温_最高,気温_最低,湿度_平均,湿度_最小,平均風速,最大風速,最大風速_風向,最大瞬間風速,最大瞬間風速_風向,日照時間,point
201607,20,1006.6,1011.5,2.5,2.5,1.5,26.2,29.5,24.0,80.0,64.0,3.0,5.1,0,8.5,0,3.5,A
201607,21,1008.0,1013.0,61.5,8.5,2.5,21.9,24.2,21.1,98.0,86.0,2.5,5.4,0,9.5,0,0.0,A
201607,22,1008.6,1013.6,9.0,4.0,1.5,21.8,22.7,20.8,86.0,70.0,2.8,5.3,0,9.3,0,0.0,A
201607,23,1009.8,1014.8,0.0,0.0,0.0,22.7,25.6,20.5,71.0,62.0,3.0,5.8,0,9.5,0,1.5,A
201607,24,1010.4,1015.3,0.0,0.0,0.0,24.0,27.7,20.8,75.0,60.0,2.9,6.0,0,8.7,0,8.4,A
201607,25,1009.5,1014.4,0.0,0.0,0.0,24.9,29.0,22.0,75.0,53.0,2.2,3.8,0,5.8,0,5.2,A
201607,26,1006.6,1011.5,1.0,0.5,0.5,24.0,27.7,21.8,86.0,69.0,2.9,5.5,0,8.6,0,0.8,A
201607,27,1006.1,1011.0,0.0,0.0,0.0,24.1,26.7,22.8,85.0,68.0,3.2,5.7,0,8.6,0,0.3,A
201607,28,1007.9,1012.8,0.0,0.0,0.0,26.2,30.4,23.4,80.0,62.0,3.0,4.9,0,8.0,0,6.7,A
201607,29,1009.0,1013.9,0.0,0.0,0.0,26.8,32.0,23.4,75.0,47.0,2.7,5.4,0,8.2,0,12.1,A
201607,30,1008.8,1013.6,0.0,0.0,0.0,27.4,32.4,23.3,74.0,40.0,2.0,3.8,0,6.2,0,12.5,A
201607,31,1006.6,1011.5,0.0,0.0,0.0,27.6,31.4,25.5,77.0,56.0,2.8,5.0,0,11.4,0,7.3,A
201608,1,1003.9,1008.8,1.0,0.5,0.5,27.2,30.8,24.5,81.0,66.0,3.0,6.3,0,9.5,0,3.1,A
201608,2,1003.3,1008.1,4.5,2.5,1.5,26.6,30.1,23.1,86.0,68.0,2.5,4.7,0,8.1,0,4.2,A
201608,3,1004.0,1008.9,4.0,2.5,1.0,27.1,31.1,24.3,83.0,63.0,2.5,5.1,0,8.2,0,5.6,A
201608,4,1004.7,1009.5,0.0,0.0,0.0,28.2,33.2,25.1,79.0,52.0,3.0,5.8,0,9.0,0,12.1,A
201608,5,1005.5,1010.4,0.0,0.0,0.0,28.5,33.3,25.2,77.0,55.0,3.3,5.8,0,9.7,0,12.5,A
201608,6,1005.0,1009.8,0.0,0.0,0.0,28.9,33.7,26.1,77.0,54.0,2.7,4.7,0,7.5,0,11.0,A
201608,7,1004.7,1009.5,0.0,0.0,0.0,28.8,33.3,25.6,72.0,50.0,3.6,7.4,0,11.7,0,12.7,A
201608,8,997.7,1002.4,0.0,0.0,0.0,29.2,33.1,26.0,65.0,47.0,5.5,9.8,0,17.0,0,7.1,A
201608,9,996.6,1001.3,0.0,0.0,0.0,31.6,37.4,26.8,56.0,34.0,3.0,5.7,0,8.1,0,8.9,A
201608,10,1002.6,1007.4,0.0,0.0,0.0,29.3,33.5,26.6,68.0,49.0,3.9,6.3,0,9.7,0,8.0,A
201608,11,1004.9,1009.8,0.0,0.0,0.0,27.2,30.4,25.4,70.0,50.0,2.9,5.5,0,8.3,0,3.3,A
201608,12,1005.2,1010.0,0.0,0.0,0.0,26.6,30.6,24.7,72.0,37.0,3.0,4.3,0,6.6,0,5.3,A
201608,13,1003.7,1008.5,0.0,0.0,0.0,26.4,30.7,23.8,70.0,53.0,2.9,4.7,0,7.8,0,8.1,A
201608,14,1000.9,1005.8,0.0,0.0,0.0,26.4,29.8,23.9,67.0,53.0,2.8,4.6,0,7.9,0,7.1,A
201608,15,998.7,1003.5,0.0,0.0,0.0,27.2,30.9,24.9,74.0,63.0,3.7,7.0,0,10.9,0,2.2,A
201608,16,996.5,1001.3,33.5,11.0,3.0,27.1,31.6,23.9,81.0,56.0,4.1,11.0,0,17.2,0,2.2,A
201608,17,993.7,998.5,9.5,8.0,6.0,28.7,33.0,23.5,78.0,60.0,6.1,10.5,0,19.2,0,9.5,A
201608,18,1001.4,1006.2,4.5,4.5,2.0,28.4,32.9,26.3,83.0,59.0,3.0,5.7,0,9.1,0,5.9,A
201608,19,1002.5,1007.3,0.0,0.0,0.0,28.2,32.1,25.6,79.0,52.0,3.3,5.7,0,12.0,0,7.5,A
201608,20,1000.6,1005.4,18.5,9.5,3.5,26.3,30.3,24.3,91.0,75.0,3.5,7.1,0,11.6,0,2.1,A
201608,21,1001.3,1006.1,0.0,0.0,0.0,28.0,32.7,24.6,82.0,60.0,2.8,6.2,0,10.0,0,6.0,A
201608,22,994.0,998.8,104.0,36.0,9.5,26.3,28.0,23.1,93.0,81.0,5.0,12.5,0,22.3,0,0.0,A
201608,23,1000.3,1005.1,0.0,0.0,0.0,27.0,29.7,24.9,84.0,73.0,3.3,6.1,0,10.8,0,0.7,A
201608,24,1003.8,1008.7,5.5,5.5,3.5,26.5,31.4,24.2,84.0,64.0,2.6,5.6,0,8.3,0,4.9,A
201608,25,1003.6,1008.4,0.0,0.0,0.0,27.9,32.4,24.3,78.0,53.0,2.6,6.1,0,8.6,0,11.9,A
201608,26,1000.0,1004.8,0.0,0.0,0.0,28.4,32.9,24.9,76.0,53.0,3.0,5.9,0,9.4,0,12.5,A
201608,27,1000.3,1005.2,2.5,1.0,0.5,24.8,27.9,21.7,85.0,76.0,2.9,5.7,0,10.5,0,1.1,A
201608,28,998.7,1003.6,10.5,8.5,4.0,22.5,24.3,21.1,89.0,82.0,3.0,5.8,0,8.7,0,0.0,A
201608,29,988.1,992.8,2.5,1.0,0.5,26.1,30.7,22.4,88.0,65.0,3.8,5.8,0,11.3,0,2.9,A
201608,30,981.1,985.9,20.0,8.0,2.0,25.6,27.7,24.3,83.0,59.0,5.5,8.3,0,14.3,0,2.1,A
201608,31,995.8,1000.6,0.0,0.0,0.0,27.0,30.5,23.7,63.0,53.0,5.8,10.4,0,17.3,0,11.5,A
201609,1,1003.6,1008.5,0.0,0.0,0.0,27.2,31.8,24.1,71.0,53.0,3.0,5.9,0,10.0,0,11.1,A
201609,2,1007.9,1012.8,0.0,0.0,0.0,26.9,31.2,24.1,75.0,43.0,3.2,5.9,0,9.4,0,11.0,A
201609,3,1010.0,1014.9,2.0,1.0,0.5,27.0,31.1,25.2,79.0,51.0,3.1,6.9,0,9.9,0,6.4,A
201609,4,1010.8,1015.7,12.0,10.0,3.5,27.0,31.4,24.6,85.0,59.0,2.3,4.1,0,6.1,0,5.7,A
201609,5,1008.8,1013.7,0.0,0.0,0.0,28.2,32.5,25.1,78.0,41.0,3.0,5.5,0,8.9,0,10.2,A
201609,6,1003.8,1008.7,0.0,0.0,0.0,28.3,31.3,26.4,77.0,60.0,4.9,8.6,0,14.9,0,10.0,A
201609,7,1000.4,1005.2,3.5,1.5,1.0,27.1,30.2,25.2,86.0,69.0,4.0,6.0,0,11.2,0,2.3,A
201609,8,997.6,1002.4,0.5,0.5,0.5,27.2,31.3,25.5,87.0,66.0,4.0,9.0,0,15.0,0,3.4,A
201609,9,999.4,1004.1,0.0,0.0,0.0,27.8,31.8,24.9,72.0,48.0,2.2,4.3,0,6.5,0,10.8,A
201609,10,1006.4,1011.2,0.0,0.0,0.0,27.2,30.9,24.6,72.0,55.0,3.3,5.3,0,8.5,0,8.9,A
201609,11,1010.8,1015.7,16.5,5.0,2.0,23.0,25.7,21.4,91.0,80.0,2.4,3.9,0,7.1,0,0.0,A
201609,12,1013.0,1017.9,0.0,0.0,0.0,24.5,27.2,22.3,82.0,72.0,3.5,5.3,0,9.2,0,1.3,A
201609,13,1011.0,1015.9,57.5,19.5,6.0,23.2,24.4,21.6,96.0,86.0,2.8,6.5,0,11.0,0,0.0,A
201609,14,1011.0,1016.0,9.0,5.0,2.5,22.7,25.3,20.6,92.0,78.0,2.3,5.0,0,7.2,0,0.2,A
201609,15,1010.3,1015.2,5.0,3.5,2.5,24.3,26.2,22.5,89.0,74.0,2.1,3.9,0,6.4,0,0.1,A
201609,16,1011.5,1016.4,0.5,0.5,0.5,23.6,24.8,23.1,90.0,83.0,1.6,3.7,0,5.8,0,0.0,A
201609,17,1008.9,1013.8,0.0,0.0,0.0,25.3,29.2,22.4,85.0,66.0,2.4,4.6,0,7.6,0,5.8,A
201609,18,1003.5,1008.4,0.5,0.5,0.5,25.2,26.7,23.0,89.0,78.0,3.9,8.2,0,13.7,0,0.0,A
201609,19,1004.2,1009.1,19.5,8.5,3.0,21.8,23.7,19.3,96.0,89.0,3.0,6.4,0,9.1,0,0.0,A
201609,20,1005.0,1010.0,112.0,19.0,7.0,19.3,20.4,17.9,99.0,98.0,5.6,10.9,0,18.2,0,0.0,A
201609,21,1013.8,1018.8,0.0,0.5,0.0,20.4,22.8,17.8,86.0,71.0,3.3,6.3,0,9.2,0,0.1,A
201609,22,1013.6,1018.6,52.5,18.5,5.5,19.6,20.7,18.2,97.0,87.0,4.4,8.4,0,12.3,0,0.1,A
201609,23,1010.0,1015.0,17.0,5.5,1.5,21.4,22.7,19.8,99.0,94.0,1.3,3.2,0,4.9,0,0.0,A
201609,24,1012.7,1017.7,5.0,2.5,0.5,21.9,23.7,20.9,96.0,85.0,2.2,5.5,0,8.8,0,0.0,A
201609,25,1013.3,1018.3,0.0,0.0,0.0,23.8,29.2,20.6,87.0,60.0,2.1,4.0,0,6.0,0,4.9,A
201609,26,1014.7,1019.6,0.0,0.0,0.0,25.5,29.2,22.4,85.0,66.0,1.7,3.2,0,4.7,0,4.5,A
201609,27,1012.5,1017.4,0.0,0.0,0.0,26.0,29.5,23.5,89.0,69.0,2.2,3.7,0,7.4,0,7.2,A
201609,28,1007.3,1012.1,0.0,0.0,0.0,26.9,31.0,25.0,84.0,67.0,4.1,7.4,0,12.5,0,4.2,A
201609,29,1005.5,1010.3,0.0,0.0,0.0,25.4,28.4,22.9,83.0,65.0,2.9,5.6,0,9.2,0,0.5,A
201609,30,1012.0,1017.0,1.0,1.0,0.5,21.7,23.9,19.0,67.0,55.0,2.6,5.2,0,9.9,0,1.0,A
201610,1,1013.4,1018.4,2.0,1.0,1.0,20.1,22.0,17.9,88.0,67.0,2.6,6.5,0,9.1,0,0.0,A
201610,2,1013.6,1018.5,0.0,0.0,0.0,22.9,26.7,20.4,79.0,62.0,1.7,3.2,0,4.7,0,6.3,A
201610,3,1008.7,1013.6,3.5,2.0,0.5,22.8,26.7,20.6,94.0,81.0,2.4,6.3,0,11.1,0,0.1,A
201610,4,1008.1,1013.0,0.0,0.0,0.0,25.2,31.1,20.6,77.0,44.0,2.2,5.5,0,9.2,0,6.6,A
201610,5,1010.1,1015.0,0.5,0.5,0.5,24.6,26.7,22.7,81.0,71.0,3.1,11.1,0,22.9,0,1.9,A
201610,6,1007.0,1011.9,0.0,0.0,0.0,26.2,31.8,23.1,64.0,41.0,3.8,10.8,0,20.0,0,7.8,A
201610,7,1018.8,1023.8,0.0,0.0,0.0,21.5,24.0,20.1,53.0,33.0,3.7,7.6,0,12.9,0,4.0,A
201610,8,1009.1,1014.1,12.0,9.5,3.5,22.3,25.6,18.9,83.0,68.0,3.5,8.7,0,15.6,0,1.1,A
201610,9,1002.4,1007.3,6.5,3.5,1.5,22.8,25.7,19.4,74.0,45.0,5.3,9.3,0,16.3,0,0.0,A
201610,10,1011.6,1016.6,0.0,0.0,0.0,18.9,20.5,18.1,60.0,54.0,3.0,5.0,0,8.7,0,0.1,A
201610,11,1012.7,1017.7,0.0,0.0,0.0,18.2,20.6,17.1,65.0,53.0,2.6,5.3,0,9.6,0,0.4,A
201610,12,1011.3,1016.3,0.0,0.0,0.0,18.6,22.1,14.9,66.0,46.0,2.4,4.2,0,6.0,0,8.0,A
201610,13,1016.1,1021.2,0.0,0.0,0.0,16.9,19.0,15.8,70.0,61.0,3.0,6.2,0,10.1,0,0.1,A
201610,14,1019.4,1024.6,0.0,0.0,0.0,16.8,19.9,14.4,58.0,40.0,3.0,5.5,0,8.2,0,3.6,A
201610,15,1022.4,1027.6,0.0,0.0,0.0,17.4,22.5,12.4,63.0,36.0,3.0,5.5,0,8.2,0,10.6,A
201610,16,1021.8,1026.9,0.0,0.0,0.0,18.5,23.5,14.0,64.0,41.0,2.5,5.3,0,8.2,0,5.5,A
201610,17,1014.6,1019.7,13.5,5.5,1.0,18.1,19.4,16.6,91.0,72.0,3.0,6.9,0,10.0,0,0.0,A
201610,18,1011.2,1016.2,3.5,3.0,1.0,21.6,26.4,17.7,83.0,62.0,2.1,4.3,0,6.5,0,7.6,A
201610,19,1011.6,1016.6,0.0,0.0,0.0,21.4,24.8,19.2,78.0,63.0,2.7,5.4,0,7.8,0,5.3,A
201610,20,1008.4,1013.4,0.0,0.0,0.0,22.3,27.6,18.9,64.0,37.0,2.8,6.2,0,10.4,0,10.1,A
201610,21,1012.5,1017.5,0.0,0.0,0.0,19.0,21.1,17.5,60.0,35.0,3.0,5.9,0,10.4,0,4.0,A
201610,22,1009.5,1014.5,0.0,0.0,0.0,17.2,18.7,15.2,69.0,60.0,3.3,5.4,0,7.5,0,0.0,A
201610,23,1004.2,1009.2,0.0,0.0,0.0,18.4,22.2,15.7,67.0,48.0,3.7,6.2,0,9.6,0,4.9,A
201610,24,1011.6,1016.7,0.0,0.0,0.0,15.8,18.5,13.7,52.0,37.0,2.5,5.9,0,10.6,0,5.9,A
201610,25,1014.4,1019.5,3.0,2.5,1.5,14.8,18.1,11.1,70.0,47.0,2.6,4.8,0,7.8,0,3.0,A
201610,26,1007.9,1012.9,0.0,0.0,0.0,20.4,25.7,13.6,80.0,60.0,2.7,5.6,0,10.2,0,10.3,A
201610,27,1013.5,1018.6,0.0,0.0,0.0,19.7,22.2,15.5,53.0,34.0,4.2,10.4,0,17.4,0,5.2,A
201610,28,1012.0,1017.1,20.0,6.0,2.5,12.8,16.3,10.3,76.0,44.0,3.5,5.9,0,9.2,0,0.0,A
201610,29,1008.5,1013.6,1.0,1.0,1.0,15.9,20.2,12.1,75.0,50.0,2.7,5.4,0,10.9,0,0.0,A
201610,30,1021.3,1026.5,1.0,1.0,0.5,12.4,13.7,10.6,73.0,61.0,2.7,4.7,0,7.8,0,0.0,A
201610,31,1018.8,1023.9,0.0,0.0,0.0,14.7,18.0,10.6,67.0,53.0,2.5,4.3,0,6.6,0,4.8,A
201611,1,1012.5,1017.6,9.5,3.5,1.0,13.9,16.6,11.8,77.0,47.0,2.9,8.3,0,13.0,0,2.8,A
201611,2,1018.5,1023.7,2.5,2.0,1.5,11.6,12.9,9.3,64.0,52.0,3.2,6.1,0,10.0,0,0.0,A
201611,3,1009.0,1014.1,0.5,2.0,0.5,13.3,19.0,8.9,65.0,39.0,3.5,6.8,0,12.2,0,9.2,A
201611,4,1010.2,1015.3,0.0,0.0,0.0,14.4,19.1,10.5,49.0,30.0,3.2,6.2,0,10.9,0,9.4,A
201611,5,1007.8,1012.9,0.0,0.0,0.0,15.3,20.5,11.8,61.0,48.0,3.4,6.6,0,11.8,0,7.3,A
201611,6,1013.0,1018.1,0.0,0.0,0.0,15.8,20.8,11.4,56.0,34.0,3.8,7.6,0,14.9,0,9.9,A
201611,7,1020.6,1025.8,0.0,0.0,0.0,11.8,14.8,9.4,60.0,45.0,2.9,4.9,0,9.4,0,6.8,A
201611,8,1011.7,1016.9,3.5,2.0,0.5,11.0,14.2,7.3,74.0,62.0,2.2,4.9,0,6.9,0,1.0,A
201611,9,1010.9,1016.1,5.0,3.5,1.0,10.9,14.5,8.8,49.0,31.0,6.8,10.2,0,15.9,0,3.9,A
201611,10,1018.5,1023.7,0.0,0.0,0.0,10.1,12.7,8.3,50.0,38.0,4.0,7.7,0,13.1,0,0.4,A
201611,11,1012.7,1017.9,47.0,10.0,3.0,9.4,12.0,5.9,96.0,69.0,5.4,8.8,0,14.3,0,0.0,A
201611,12,1017.4,1022.5,0.0,0.0,0.0,14.6,19.5,11.1,79.0,49.0,2.9,6.5,0,10.7,0,9.4,A
201611,13,1019.0,1024.1,0.0,0.0,0.0,15.1,20.1,10.7,79.0,64.0,2.4,4.2,0,6.6,0,8.7,A
201611,14,1016.1,1021.3,3.5,1.5,1.0,14.3,16.1,13.0,84.0,71.0,2.6,5.2,0,7.8,0,0.0,A
201611,15,1004.3,1009.3,0.5,0.5,0.5,15.5,19.0,13.0,83.0,53.0,2.7,9.0,0,16.0,0,1.7,A
201611,16,1012.3,1017.4,0.0,0.0,0.0,12.9,14.6,11.7,50.0,40.0,3.5,8.5,0,14.0,0,1.1,A
201611,17,1015.1,1020.2,0.0,0.0,0.0,13.3,18.1,9.5,57.0,41.0,2.7,5.4,0,9.9,0,8.0,A
201611,18,1019.8,1025.0,0.0,0.0,0.0,12.5,17.0,8.4,60.0,48.0,2.4,4.9,0,9.4,0,7.8,A
201611,19,1010.4,1015.6,24.0,12.5,3.0,10.6,12.2,8.6,90.0,61.0,2.8,5.1,0,8.8,0,0.0,A
201611,20,1010.2,1015.3,0.0,0.0,0.0,15.0,21.9,10.3,85.0,53.0,1.9,4.9,0,7.1,0,8.3,A
201611,21,1015.2,1020.4,1.5,0.5,0.5,13.4,15.7,10.8,86.0,70.0,3.3,6.3,0,10.3,0,0.0,A
201611,22,1004.8,1009.9,12.5,3.5,1.0,14.6,19.9,10.4,89.0,61.0,1.9,4.2,0,6.3,0,7.1,A
201611,23,1010.7,1015.9,1.0,0.5,0.5,11.7,15.1,7.4,56.0,41.0,4.2,8.9,0,15.2,0,0.3,A
201611,24,1014.1,1019.5,21.0,3.0,1.0,3.1,7.5,1.2,91.0,56.0,4.9,7.4,0,11.9,0,0.0,A
201611,25,1016.5,1021.8,0.0,0.0,0.0,6.4,12.2,1.7,75.0,51.0,2.8,4.8,0,8.5,0,9.6,A
201611,26,1020.4,1025.7,0.0,0.0,0.0,8.9,13.2,4.4,71.0,56.0,3.3,5.3,0,8.3,0,6.9,A
201611,27,1009.7,1014.9,10.0,3.5,1.5,10.6,13.9,8.1,82.0,59.0,2.9,5.0,0,8.1,0,0.3,A
201611,28,1008.0,1013.2,6.0,5.0,2.0,11.5,14.4,9.5,63.0,41.0,4.1,8.5,0,15.9,0,1.1,A
201611,29,1018.1,1023.3,0.0,0.0,0.0,10.8,14.8,8.4,45.0,31.0,4.9,7.4,0,12.1,0,3.8,A
201611,30,1025.6,1030.9,0.0,0.0,0.0,9.4,11.9,6.3,55.0,43.0,3.5,6.7,0,11.1,0,5.2,A
201612,1,1012.6,1017.8,18.5,6.5,2.0,11.1,17.5,6.0,84.0,61.0,3.7,5.7,0,10.5,0,4.4,A
201612,2,1015.4,1020.6,0.0,0.0,0.0,12.3,16.1,9.8,50.0,32.0,3.4,6.3,0,12.0,0,9.4,A
201612,3,1020.0,1025.2,0.0,0.0,0.0,12.1,16.3,7.7,54.0,34.0,2.4,5.5,0,8.9,0,5.6,A
201612,4,1014.3,1019.5,0.5,0.5,0.5,13.1,17.3,8.8,67.0,54.0,2.6,5.5,0,9.2,0,7.2,A
201612,5,1006.0,1011.1,2.5,2.0,0.5,13.8,18.4,9.7,76.0,51.0,2.0,4.8,0,7.9,0,7.6,A
201612,6,1005.4,1010.6,0.0,0.0,0.0,11.7,17.5,7.2,55.0,37.0,4.8,9.7,0,17.1,0,8.3,A
201612,7,1012.1,1017.3,0.0,0.0,0.0,8.4,11.2,6.0,50.0,38.0,3.2,6.4,0,10.1,0,2.7,A
201612,8,1011.5,1016.7,0.0,0.0,0.0,9.8,14.2,4.9,52.0,31.0,2.7,6.0,0,10.5,0,9.0,A
201612,9,1005.4,1010.5,0.0,0.0,0.0,12.1,17.2,5.6,55.0,44.0,4.9,11.0,0,19.4,0,9.3,A
201612,10,1009.5,1014.7,0.0,0.0,0.0,9.1,12.5,5.7,44.0,31.0,4.7,8.5,0,14.1,0,8.5,A
201612,11,1014.9,1020.2,0.0,0.0,0.0,7.4,11.3,4.5,40.0,31.0,3.8,7.6,0,11.7,0,6.7,A
201612,12,1020.1,1025.4,0.0,0.0,0.0,7.5,10.8,3.4,49.0,35.0,2.3,5.0,0,6.9,0,7.8,A
201612,13,1011.2,1016.4,4.5,2.0,0.5,10.1,15.5,5.5,66.0,45.0,2.4,5.6,0,8.4,0,1.7,A
201612,14,997.7,1002.8,39.0,13.5,3.0,8.7,10.8,6.4,76.0,50.0,4.4,9.7,0,16.4,0,0.0,A
201612,15,1007.0,1012.2,0.0,0.0,0.0,7.0,10.3,4.4,38.0,28.0,4.3,7.0,0,12.4,0,3.3,A
201612,16,1007.4,1012.7,0.0,0.0,0.0,5.5,10.1,2.6,44.0,29.0,4.6,8.7,0,14.7,0,8.3,A
201612,17,1015.6,1020.9,0.0,0.0,0.0,8.1,13.8,1.8,47.0,27.0,2.0,4.2,0,6.4,0,9.5,A
201612,18,1021.4,1026.6,0.0,0.0,0.0,9.0,14.1,4.1,60.0,36.0,1.5,2.7,0,3.8,0,7.6,A
201612,19,1019.7,1024.9,0.0,0.0,0.0,11.5,16.7,6.4,57.0,32.0,1.7,3.5,0,5.4,0,8.8,A
201612,20,1019.7,1025.0,0.0,0.0,0.0,10.8,14.1,7.6,69.0,57.0,2.2,4.7,0,7.0,0,4.3,A
201612,21,1024.3,1029.5,0.0,0.0,0.0,11.8,16.9,6.9,68.0,46.0,1.9,4.0,0,5.4,0,8.1,A
201612,22,1010.7,1015.8,13.5,8.5,2.5,16.0,20.5,9.8,83.0,67.0,5.0,10.6,0,20.1,0,2.8,A
201612,23,995.5,1000.5,7.5,10.0,2.0,16.2,20.2,9.7,55.0,37.0,6.2,14.8,0,27.6,0,8.9,A
201612,24,1014.4,1019.6,0.0,0.0,0.0,9.3,12.4,6.7,43.0,36.0,4.3,7.1,0,12.3,0,8.7,A
201612,25,1024.3,1029.6,0.0,0.0,0.0,8.1,11.3,6.3,52.0,43.0,2.3,4.6,0,7.3,0,5.1,A
201612,26,1018.2,1023.5,0.0,0.0,0.0,8.9,14.8,4.7,60.0,46.0,2.8,5.3,0,10.0,0,1.1,A
201612,27,997.6,1002.7,4.5,1.5,0.5,13.2,18.3,6.4,79.0,51.0,6.1,11.6,0,22.0,0,0.7,A
201612,28,1013.7,1019.0,0.0,0.0,0.0,6.8,9.2,3.5,42.0,30.0,5.3,9.5,0,16.6,0,9.5,A
201612,29,1012.5,1017.7,0.0,0.0,0.0,6.4,13.9,2.2,54.0,36.0,3.0,7.2,0,13.0,0,5.4,A
201612,30,1017.3,1022.6,0.0,0.0,0.0,6.6,10.5,3.8,42.0,24.0,4.8,8.0,0,12.7,0,8.2,A
201612,31,1018.5,1023.8,0.0,0.0,0.0,7.2,12.6,3.4,52.0,25.0,2.2,4.5,0,7.4,0,8.7,A
201701,1,1017.6,1022.9,0.0,0.0,0.0,8.5,13.6,4.2,56.0,36.0,2.4,5.1,0,8.3,0,9.5,A
201701,2,1011.9,1017.1,0.0,0.0,0.0,8.9,13.3,5.6,65.0,46.0,1.9,4.2,0,5.8,0,6.7,A
201701,3,1009.3,1014.5,0.0,0.0,0.0,9.2,14.1,4.5,51.0,31.0,2.8,5.6,0,10.2,0,9.0,A
201701,4,1008.8,1014.0,0.0,0.0,0.0,9.3,14.5,5.3,47.0,38.0,3.4,8.5,0,14.4,0,9.2,A
201701,5,1012.6,1017.8,0.0,0.0,0.0,7.3,10.7,4.2,38.0,29.0,6.9,10.9,0,19.0,0,9.5,A
201701,6,1018.7,1024.0,0.0,0.0,0.0,5.5,8.8,2.7,44.0,33.0,3.3,7.1,0,12.1,0,9.4,A
201701,7,1016.4,1021.8,0.0,0.0,0.0,5.2,9.2,1.2,54.0,42.0,2.3,4.1,0,6.9,0,9.1,A
201701,8,1007.7,1013.0,19.5,3.5,1.0,4.4,6.7,2.4,76.0,50.0,5.7,11.3,0,21.8,0,0.0,A
201701,9,996.6,1001.7,4.5,2.0,0.5,8.3,11.9,5.1,80.0,60.0,5.0,11.8,0,22.9,0,1.9,A
201701,10,1003.9,1009.1,0.0,0.0,0.0,8.6,12.3,5.3,61.0,39.0,2.8,5.9,0,8.3,0,8.3,A
201701,11,1004.8,1010.0,0.0,0.0,0.0,7.5,10.5,4.8,47.0,33.0,3.2,7.1,0,11.5,0,8.4,A
201701,12,1000.4,1005.6,0.0,0.0,0.0,7.2,11.9,2.1,50.0,34.0,3.6,6.9,0,10.5,0,9.6,A
201701,13,996.5,1001.7,0.0,0.0,0.0,7.6,12.7,4.4,48.0,33.0,4.5,8.2,0,13.8,0,9.6,A
201701,14,996.6,1001.8,0.0,0.0,0.0,3.4,8.4,-0.1,48.0,35.0,4.2,9.0,0,15.7,0,4.9,A
201701,15,1003.7,1009.0,0.0,0.0,0.0,1.9,6.1,-1.2,36.0,23.0,2.7,8.9,0,14.7,0,8.5,A
201701,16,1006.0,1011.3,0.0,0.0,0.0,4.1,8.7,-0.3,37.0,18.0,3.3,6.3,0,11.9,0,8.7,A
201701,17,1017.1,1022.4,0.0,0.0,0.0,6.6,11.1,2.6,49.0,30.0,2.8,5.0,0,8.2,0,8.9,A
201701,18,1020.9,1026.3,0.0,0.0,0.0,6.3,9.9,2.1,58.0,40.0,2.5,4.3,0,7.5,0,8.7,A
201701,19,1013.3,1018.6,0.0,0.0,0.0,7.2,11.4,4.3,46.0,34.0,3.5,6.7,0,13.1,0,5.6,A
201701,20,1004.8,1010.1,0.0,0.0,0.0,3.7,4.7,2.0,60.0,47.0,4.2,6.8,0,10.6,0,0.2,A
201701,21,1009.3,1014.6,0.0,0.0,0.0,6.5,11.0,2.1,50.0,28.0,5.3,10.8,0,17.5,0,9.7,A
201701,22,1006.9,1012.1,0.0,0.0,0.0,7.4,13.6,1.8,44.0,27.0,3.9,10.9,0,17.0,0,9.7,A
201701,23,1006.8,1012.1,0.0,0.0,0.0,4.5,7.8,1.2,34.0,21.0,4.7,8.3,0,14.7,0,5.2,A
201701,24,1014.2,1019.6,0.0,0.0,0.0,3.2,7.5,0.3,32.0,15.0,3.4,6.6,0,11.1,0,8.3,A
201701,25,1020.1,1025.4,0.0,0.0,0.0,4.4,10.1,0.3,33.0,15.0,3.2,7.1,0,12.4,0,10.1,A
201701,26,1021.7,1027.0,0.0,0.0,0.0,5.7,10.0,0.6,48.0,27.0,2.3,4.1,0,6.4,0,9.9,A
201701,27,1013.9,1019.1,0.0,0.0,0.0,11.0,15.6,4.4,51.0,40.0,6.6,13.6,0,24.2,0,5.3,A
201701,28,1018.1,1023.4,0.0,0.0,0.0,9.1,12.5,5.9,49.0,32.0,2.7,4.9,0,8.2,0,8.9,A
201701,29,1015.1,1020.3,0.0,0.0,0.0,8.8,12.2,5.6,59.0,49.0,3.0,5.6,0,8.6,0,6.1,A
201701,30,998.3,1003.4,0.5,0.5,0.5,12.3,19.3,7.5,63.0,39.0,4.8,11.1,0,19.4,0,8.6,A
201701,31,1013.3,1018.6,0.0,0.0,0.0,6.8,10.7,3.7,35.0,22.0,5.9,11.9,0,18.9,0,9.3,A
201702,1,1008.3,1013.5,0.0,0.0,0.0,6.5,10.7,3.1,43.0,36.0,3.5,8.5,0,15.6,0,8.1,A
201702,2,1007.5,1012.7,0.0,0.0,0.0,5.5,10.0,2.2,33.0,18.0,4.1,9.3,0,14.0,0,10.2,A
201702,3,1010.3,1015.5,0.0,0.0,0.0,7.7,13.8,2.8,37.0,20.0,3.3,6.3,0,10.6,0,9.5,A
201702,4,1013.3,1018.5,0.0,0.0,0.0,8.7,12.3,4.9,43.0,26.0,3.1,6.5,0,10.2,0,9.7,A
201702,5,1006.1,1011.4,1.0,0.5,0.5,7.3,9.1,4.6,64.0,39.0,2.2,4.9,0,7.2,0,2.4,A
